qid,Q0,docid,rank,score,runstring,relevance
34521,Q0,D874913,92,-6.28178,IndriQueryLikelihood,0.0
34521,Q0,D3081842,93,-6.28205,IndriQueryLikelihood,0.0
34521,Q0,D3031620,94,-6.28542,IndriQueryLikelihood,0.0
34521,Q0,D3537788,95,-6.28547,IndriQueryLikelihood,0.0
34521,Q0,D2537579,96,-6.28635,IndriQueryLikelihood,0.0
34521,Q0,D146259,97,-6.28853,IndriQueryLikelihood,0.0
34521,Q0,D2926667,98,-6.28987,IndriQueryLikelihood,0.0
34521,Q0,D1604629,99,-6.29272,IndriQueryLikelihood,0.0
34521,Q0,D152861,100,-6.29272,IndriQueryLikelihood,0.0
405725,Q0,D615573,1,-5.72696,IndriQueryLikelihood,1.0
405725,Q0,D615574,2,-5.93674,IndriQueryLikelihood,1.0
405725,Q0,D1619902,3,-6.10336,IndriQueryLikelihood,1.0
405725,Q0,D2095427,5,-6.29967,IndriQueryLikelihood,1.0
405725,Q0,D407256,6,-6.30916,IndriQueryLikelihood,1.0
405725,Q0,D2908187,7,-6.3312,IndriQueryLikelihood,1.0
405725,Q0,D407251,8,-6.36519,IndriQueryLikelihood,1.0
405725,Q0,D611132,9,-6.39539,IndriQueryLikelihood,1.0
405725,Q0,D1211099,10,-6.40878,IndriQueryLikelihood,1.0
405725,Q0,D796529,91,-6.87965,IndriQueryLikelihood,0.0
405725,Q0,D2056198,92,-6.88268,IndriQueryLikelihood,0.0
405725,Q0,D880796,93,-6.88747,IndriQueryLikelihood,0.0
405725,Q0,D1335999,94,-6.88794,IndriQueryLikelihood,0.0
405725,Q0,D2286380,95,-6.88879,IndriQueryLikelihood,0.0
405725,Q0,D2589958,96,-6.89016,IndriQueryLikelihood,0.0
405725,Q0,D1922950,97,-6.89058,IndriQueryLikelihood,0.0
405725,Q0,D791943,98,-6.89093,IndriQueryLikelihood,0.0
405725,Q0,D2085140,99,-6.89093,IndriQueryLikelihood,0.0
405725,Q0,D2521211,100,-6.89462,IndriQueryLikelihood,0.0
581433,Q0,D2540339,1,-5.13701,IndriQueryLikelihood,1.0
581433,Q0,D881502,2,-5.15577,IndriQueryLikelihood,1.0
581433,Q0,D3353940,3,-5.1767,IndriQueryLikelihood,1.0
581433,Q0,D1517901,4,-5.2057,IndriQueryLikelihood,1.0
581433,Q0,D2202854,5,-5.2152,IndriQueryLikelihood,1.0
581433,Q0,D413852,7,-5.25064,IndriQueryLikelihood,1.0
581433,Q0,D3258960,8,-5.25413,IndriQueryLikelihood,1.0
581433,Q0,D1348958,9,-5.25413,IndriQueryLikelihood,1.0
581433,Q0,D3353943,10,-5.27915,IndriQueryLikelihood,1.0
581433,Q0,D810556,91,-5.64737,IndriQueryLikelihood,0.0
581433,Q0,D2816831,92,-5.6485,IndriQueryLikelihood,0.0
581433,Q0,D3512801,93,-5.65706,IndriQueryLikelihood,0.0
581433,Q0,D1171598,94,-5.6649,IndriQueryLikelihood,0.0
581433,Q0,D1593701,95,-5.66635,IndriQueryLikelihood,0.0
581433,Q0,D507006,96,-5.66771,IndriQueryLikelihood,0.0
581433,Q0,D421246,97,-5.66822,IndriQueryLikelihood,0.0
581433,Q0,D3037583,98,-5.66868,IndriQueryLikelihood,0.0
581433,Q0,D1092418,99,-5.67047,IndriQueryLikelihood,0.0
581433,Q0,D56627,100,-5.67445,IndriQueryLikelihood,0.0
260459,Q0,D3163479,1,-4.90831,IndriQueryLikelihood,1.0
260459,Q0,D3364177,2,-5.00508,IndriQueryLikelihood,1.0
260459,Q0,D3151620,3,-5.06846,IndriQueryLikelihood,1.0
260459,Q0,D2681111,4,-5.11671,IndriQueryLikelihood,1.0
260459,Q0,D2699394,5,-5.16766,IndriQueryLikelihood,1.0
260459,Q0,D867695,6,-5.17267,IndriQueryLikelihood,1.0
260459,Q0,D2462026,7,-5.17699,IndriQueryLikelihood,1.0
260459,Q0,D3151618,8,-5.18038,IndriQueryLikelihood,1.0
260459,Q0,D943176,9,-5.20566,IndriQueryLikelihood,1.0
260459,Q0,D1355106,10,-5.20616,IndriQueryLikelihood,1.0
260459,Q0,D2076577,91,-5.50204,IndriQueryLikelihood,0.0
260459,Q0,D2811962,92,-5.50219,IndriQueryLikelihood,0.0
260459,Q0,D1239640,93,-5.50336,IndriQueryLikelihood,0.0
260459,Q0,D1800778,94,-5.50429,IndriQueryLikelihood,0.0
260459,Q0,D610805,95,-5.50513,IndriQueryLikelihood,0.0
260459,Q0,D199574,96,-5.50555,IndriQueryLikelihood,0.0
260459,Q0,D2557664,97,-5.50556,IndriQueryLikelihood,0.0
260459,Q0,D3371372,98,-5.50606,IndriQueryLikelihood,0.0
260459,Q0,D258628,99,-5.50656,IndriQueryLikelihood,0.0
260459,Q0,D1069535,100,-5.50875,IndriQueryLikelihood,0.0
281772,Q0,D1914592,1,-5.67432,IndriQueryLikelihood,1.0
281772,Q0,D1737880,2,-5.75968,IndriQueryLikelihood,1.0
281772,Q0,D619805,3,-5.83612,IndriQueryLikelihood,1.0
281772,Q0,D3458563,4,-5.84432,IndriQueryLikelihood,1.0
281772,Q0,D2011655,5,-5.88601,IndriQueryLikelihood,1.0
281772,Q0,D1808857,6,-5.90242,IndriQueryLikelihood,1.0
281772,Q0,D1225990,7,-5.92982,IndriQueryLikelihood,1.0
281772,Q0,D1472177,8,-5.93145,IndriQueryLikelihood,1.0
281772,Q0,D1388717,9,-5.96052,IndriQueryLikelihood,1.0
281772,Q0,D387952,10,-5.9816,IndriQueryLikelihood,1.0
281772,Q0,D653589,91,-6.17065,IndriQueryLikelihood,0.0
281772,Q0,D56491,92,-6.17095,IndriQueryLikelihood,0.0
281772,Q0,D992113,93,-6.17118,IndriQueryLikelihood,0.0
281772,Q0,D2732844,94,-6.17228,IndriQueryLikelihood,0.0
281772,Q0,D2339445,95,-6.17254,IndriQueryLikelihood,0.0
281772,Q0,D1944469,96,-6.17255,IndriQueryLikelihood,0.0
281772,Q0,D2853196,97,-6.17336,IndriQueryLikelihood,0.0
281772,Q0,D3246045,98,-6.17429,IndriQueryLikelihood,0.0
281772,Q0,D1705477,99,-6.17469,IndriQueryLikelihood,0.0
281772,Q0,D1654167,100,-6.17469,IndriQueryLikelihood,0.0
466491,Q0,D3024302,1,-4.57629,IndriQueryLikelihood,1.0
466491,Q0,D142171,2,-4.63394,IndriQueryLikelihood,1.0
466491,Q0,D1192266,3,-4.76639,IndriQueryLikelihood,1.0
466491,Q0,D1916177,4,-4.76639,IndriQueryLikelihood,1.0
466491,Q0,D17004,5,-4.79922,IndriQueryLikelihood,1.0
466491,Q0,D144506,6,-4.79922,IndriQueryLikelihood,1.0
466491,Q0,D2779870,7,-4.82877,IndriQueryLikelihood,1.0
466491,Q0,D979312,8,-4.84339,IndriQueryLikelihood,1.0
466491,Q0,D1005536,9,-4.86319,IndriQueryLikelihood,1.0
466491,Q0,D275790,10,-4.86889,IndriQueryLikelihood,1.0
466491,Q0,D3086335,91,-5.00753,IndriQueryLikelihood,0.0
466491,Q0,D847372,92,-5.00753,IndriQueryLikelihood,0.0
466491,Q0,D711088,93,-5.00753,IndriQueryLikelihood,0.0
466491,Q0,D628643,94,-5.00753,IndriQueryLikelihood,0.0
466491,Q0,D156067,95,-5.00753,IndriQueryLikelihood,0.0
466491,Q0,D54558,96,-5.00965,IndriQueryLikelihood,0.0
466491,Q0,D1459,97,-5.01032,IndriQueryLikelihood,0.0
466491,Q0,D3486396,98,-5.02307,IndriQueryLikelihood,0.0
466491,Q0,D559663,99,-5.02343,IndriQueryLikelihood,0.0
466491,Q0,D125655,100,-5.02617,IndriQueryLikelihood,0.0
355649,Q0,D629965,1,-5.17982,IndriQueryLikelihood,1.0
355649,Q0,D629966,2,-5.18427,IndriQueryLikelihood,1.0
355649,Q0,D3523213,3,-5.28192,IndriQueryLikelihood,1.0
355649,Q0,D2081217,4,-5.35507,IndriQueryLikelihood,1.0
355649,Q0,D2956707,5,-5.392,IndriQueryLikelihood,1.0
355649,Q0,D2783108,6,-5.4062,IndriQueryLikelihood,1.0
355649,Q0,D467278,7,-5.50347,IndriQueryLikelihood,1.0
355649,Q0,D3037883,8,-5.52112,IndriQueryLikelihood,1.0
355649,Q0,D3277009,9,-5.5242,IndriQueryLikelihood,1.0
355649,Q0,D2783107,10,-5.55466,IndriQueryLikelihood,1.0
355649,Q0,D2066238,91,-5.88532,IndriQueryLikelihood,0.0
355649,Q0,D565014,92,-5.88705,IndriQueryLikelihood,0.0
355649,Q0,D3241809,93,-5.8874,IndriQueryLikelihood,0.0
355649,Q0,D2416552,94,-5.88801,IndriQueryLikelihood,0.0
355649,Q0,D1009282,95,-5.88929,IndriQueryLikelihood,0.0
355649,Q0,D2123363,96,-5.89247,IndriQueryLikelihood,0.0
355649,Q0,D2787603,97,-5.89362,IndriQueryLikelihood,0.0
355649,Q0,D2042034,98,-5.89391,IndriQueryLikelihood,0.0
355649,Q0,D1719458,99,-5.89455,IndriQueryLikelihood,0.0
355649,Q0,D3117858,100,-5.89567,IndriQueryLikelihood,0.0
626878,Q0,D631944,1,-4.88447,IndriQueryLikelihood,1.0
626878,Q0,D631945,2,-5.18497,IndriQueryLikelihood,1.0
626878,Q0,D426669,3,-5.2099,IndriQueryLikelihood,1.0
626878,Q0,D3084673,4,-5.2099,IndriQueryLikelihood,1.0
626878,Q0,D631949,5,-5.2415,IndriQueryLikelihood,1.0
626878,Q0,D631946,6,-5.25416,IndriQueryLikelihood,1.0
626878,Q0,D3440624,7,-5.27381,IndriQueryLikelihood,1.0
626878,Q0,D1685132,8,-5.29679,IndriQueryLikelihood,1.0
626878,Q0,D1305793,9,-5.34668,IndriQueryLikelihood,1.0
626878,Q0,D1596250,10,-5.36238,IndriQueryLikelihood,1.0
626878,Q0,D2549259,91,-5.70294,IndriQueryLikelihood,0.0
626878,Q0,D1030857,92,-5.7033,IndriQueryLikelihood,0.0
626878,Q0,D1939727,93,-5.7044,IndriQueryLikelihood,0.0
626878,Q0,D1273895,94,-5.70526,IndriQueryLikelihood,0.0
626878,Q0,D2165235,95,-5.70526,IndriQueryLikelihood,0.0
626878,Q0,D1872735,96,-5.70732,IndriQueryLikelihood,0.0
626878,Q0,D162880,97,-5.70732,IndriQueryLikelihood,0.0
626878,Q0,D2541714,98,-5.7123,IndriQueryLikelihood,0.0
626878,Q0,D1017699,99,-5.71358,IndriQueryLikelihood,0.0
626878,Q0,D1596251,100,-5.71529,IndriQueryLikelihood,0.0
747,Q0,D2443690,1,-5.5447,IndriQueryLikelihood,1.0
747,Q0,D1850340,2,-5.69545,IndriQueryLikelihood,1.0
747,Q0,D1981307,3,-5.71619,IndriQueryLikelihood,1.0
747,Q0,D2848664,4,-5.74117,IndriQueryLikelihood,1.0
747,Q0,D558858,5,-5.75122,IndriQueryLikelihood,1.0
747,Q0,D2262156,6,-5.75195,IndriQueryLikelihood,1.0
747,Q0,D2061877,7,-5.77799,IndriQueryLikelihood,1.0
747,Q0,D1103028,8,-5.7938,IndriQueryLikelihood,1.0
747,Q0,D3349777,9,-5.80656,IndriQueryLikelihood,1.0
747,Q0,D1743108,10,-5.81014,IndriQueryLikelihood,1.0
747,Q0,D369281,91,-6.14687,IndriQueryLikelihood,0.0
747,Q0,D1493333,92,-6.14769,IndriQueryLikelihood,0.0
747,Q0,D2817955,93,-6.1532,IndriQueryLikelihood,0.0
747,Q0,D1830776,94,-6.15501,IndriQueryLikelihood,0.0
747,Q0,D1693004,95,-6.1572,IndriQueryLikelihood,0.0
747,Q0,D2843706,96,-6.15744,IndriQueryLikelihood,0.0
747,Q0,D1908414,97,-6.15775,IndriQueryLikelihood,0.0
747,Q0,D2137739,98,-6.15968,IndriQueryLikelihood,0.0
747,Q0,D815176,99,-6.16679,IndriQueryLikelihood,0.0
747,Q0,D3197345,100,-6.16737,IndriQueryLikelihood,0.0
398308,Q0,D132858,1,-5.46784,IndriQueryLikelihood,1.0
398308,Q0,D3298576,2,-5.48312,IndriQueryLikelihood,1.0
398308,Q0,D424999,3,-5.48424,IndriQueryLikelihood,1.0
398308,Q0,D427579,4,-5.49165,IndriQueryLikelihood,1.0
398308,Q0,D85137,5,-5.49181,IndriQueryLikelihood,1.0
398308,Q0,D2401371,6,-5.49671,IndriQueryLikelihood,1.0
398308,Q0,D3549798,7,-5.49765,IndriQueryLikelihood,1.0
398308,Q0,D3325317,8,-5.5001,IndriQueryLikelihood,1.0
398308,Q0,D751607,9,-5.5082,IndriQueryLikelihood,1.0
398308,Q0,D330712,10,-5.5148,IndriQueryLikelihood,1.0
398308,Q0,D434686,91,-5.83768,IndriQueryLikelihood,0.0
398308,Q0,D597873,92,-5.83864,IndriQueryLikelihood,0.0
398308,Q0,D3253057,93,-5.84312,IndriQueryLikelihood,0.0
398308,Q0,D3298557,94,-5.84331,IndriQueryLikelihood,0.0
398308,Q0,D3251252,95,-5.84409,IndriQueryLikelihood,0.0
398308,Q0,D2038743,96,-5.84422,IndriQueryLikelihood,0.0
398308,Q0,D637684,97,-5.84426,IndriQueryLikelihood,0.0
398308,Q0,D400099,98,-5.84828,IndriQueryLikelihood,0.0
398308,Q0,D2965404,99,-5.85149,IndriQueryLikelihood,0.0
398308,Q0,D445548,100,-5.85213,IndriQueryLikelihood,0.0
575836,Q0,D3288139,1,-5.50326,IndriQueryLikelihood,1.0
575836,Q0,D3335134,2,-5.62688,IndriQueryLikelihood,1.0
575836,Q0,D2474361,3,-5.63069,IndriQueryLikelihood,1.0
575836,Q0,D523240,4,-5.63772,IndriQueryLikelihood,1.0
575836,Q0,D897933,5,-5.6494,IndriQueryLikelihood,1.0
575836,Q0,D1587255,6,-5.67205,IndriQueryLikelihood,1.0
575836,Q0,D544325,7,-5.69285,IndriQueryLikelihood,1.0
575836,Q0,D3405071,8,-5.6933,IndriQueryLikelihood,1.0
575836,Q0,D410650,9,-5.69462,IndriQueryLikelihood,1.0
575836,Q0,D3408478,10,-5.70959,IndriQueryLikelihood,1.0
575836,Q0,D951490,91,-5.95984,IndriQueryLikelihood,0.0
575836,Q0,D1915291,92,-5.96132,IndriQueryLikelihood,0.0
575836,Q0,D2218994,93,-5.96185,IndriQueryLikelihood,0.0
575836,Q0,D1491723,94,-5.96205,IndriQueryLikelihood,0.0
575836,Q0,D212826,95,-5.96451,IndriQueryLikelihood,0.0
575836,Q0,D1426156,96,-5.96957,IndriQueryLikelihood,0.0
575836,Q0,D918081,97,-5.971,IndriQueryLikelihood,0.0
575836,Q0,D674716,98,-5.9749,IndriQueryLikelihood,0.0
575836,Q0,D2972178,99,-5.97598,IndriQueryLikelihood,0.0
575836,Q0,D3121993,100,-5.97598,IndriQueryLikelihood,0.0
617529,Q0,D388159,1,-4.79757,IndriQueryLikelihood,1.0
617529,Q0,D1913242,2,-4.79757,IndriQueryLikelihood,1.0
617529,Q0,D46649,3,-4.79761,IndriQueryLikelihood,1.0
617529,Q0,D46648,4,-4.79801,IndriQueryLikelihood,1.0
617529,Q0,D3008772,5,-4.81231,IndriQueryLikelihood,1.0
617529,Q0,D2945172,6,-4.82922,IndriQueryLikelihood,1.0
617529,Q0,D2697997,7,-4.82946,IndriQueryLikelihood,1.0
617529,Q0,D3049322,8,-4.841,IndriQueryLikelihood,1.0
617529,Q0,D3133121,9,-4.88189,IndriQueryLikelihood,1.0
617529,Q0,D2823236,10,-4.89304,IndriQueryLikelihood,1.0
617529,Q0,D1456475,91,-5.14991,IndriQueryLikelihood,0.0
617529,Q0,D2359975,92,-5.15454,IndriQueryLikelihood,0.0
617529,Q0,D3010028,93,-5.15973,IndriQueryLikelihood,0.0
617529,Q0,D343965,94,-5.15973,IndriQueryLikelihood,0.0
617529,Q0,D2746473,95,-5.16611,IndriQueryLikelihood,0.0
617529,Q0,D92516,96,-5.1673,IndriQueryLikelihood,0.0
617529,Q0,D3484485,97,-5.17101,IndriQueryLikelihood,0.0
617529,Q0,D371603,98,-5.17232,IndriQueryLikelihood,0.0
617529,Q0,D2206122,99,-5.17308,IndriQueryLikelihood,0.0
617529,Q0,D1193498,100,-5.17353,IndriQueryLikelihood,0.0
1163463,Q0,D815322,1,-6.04786,IndriQueryLikelihood,1.0
1163463,Q0,D1904766,2,-6.06129,IndriQueryLikelihood,1.0
1163463,Q0,D3415234,3,-6.12141,IndriQueryLikelihood,1.0
1163463,Q0,D511678,4,-6.1292,IndriQueryLikelihood,1.0
1163463,Q0,D929420,5,-6.20686,IndriQueryLikelihood,1.0
1163463,Q0,D1587629,6,-6.21059,IndriQueryLikelihood,1.0
1163463,Q0,D31631,7,-6.21449,IndriQueryLikelihood,1.0
1163463,Q0,D140826,8,-6.21554,IndriQueryLikelihood,1.0
1163463,Q0,D525161,9,-6.2284,IndriQueryLikelihood,1.0
1163463,Q0,D1756445,10,-6.23032,IndriQueryLikelihood,1.0
1163463,Q0,D591571,91,-6.46003,IndriQueryLikelihood,0.0
1163463,Q0,D12597,92,-6.46144,IndriQueryLikelihood,0.0
1163463,Q0,D1578028,93,-6.46217,IndriQueryLikelihood,0.0
1163463,Q0,D1370671,94,-6.46359,IndriQueryLikelihood,0.0
1163463,Q0,D922057,95,-6.46386,IndriQueryLikelihood,0.0
1163463,Q0,D1417608,96,-6.46618,IndriQueryLikelihood,0.0
1163463,Q0,D2588570,97,-6.46711,IndriQueryLikelihood,0.0
1163463,Q0,D1570928,98,-6.46804,IndriQueryLikelihood,0.0
1163463,Q0,D2003456,99,-6.46933,IndriQueryLikelihood,0.0
1163463,Q0,D3234332,100,-6.46992,IndriQueryLikelihood,0.0
391349,Q0,D639489,1,-5.04113,IndriQueryLikelihood,1.0
391349,Q0,D947191,2,-5.06177,IndriQueryLikelihood,1.0
391349,Q0,D230147,3,-5.08249,IndriQueryLikelihood,1.0
391349,Q0,D639490,4,-5.0923,IndriQueryLikelihood,1.0
391349,Q0,D97948,5,-5.11553,IndriQueryLikelihood,1.0
391349,Q0,D2131613,6,-5.11668,IndriQueryLikelihood,1.0
391349,Q0,D1496997,7,-5.16548,IndriQueryLikelihood,1.0
391349,Q0,D212736,8,-5.16906,IndriQueryLikelihood,1.0
391349,Q0,D639485,9,-5.17754,IndriQueryLikelihood,1.0
391349,Q0,D1153078,10,-5.19104,IndriQueryLikelihood,1.0
391349,Q0,D3252691,91,-5.58347,IndriQueryLikelihood,0.0
391349,Q0,D2094094,92,-5.58542,IndriQueryLikelihood,0.0
391349,Q0,D2705498,93,-5.59236,IndriQueryLikelihood,0.0
391349,Q0,D863742,94,-5.59319,IndriQueryLikelihood,0.0
391349,Q0,D965277,95,-5.59416,IndriQueryLikelihood,0.0
391349,Q0,D343040,96,-5.59766,IndriQueryLikelihood,0.0
391349,Q0,D2724945,97,-5.5991,IndriQueryLikelihood,0.0
391349,Q0,D1324284,98,-5.59949,IndriQueryLikelihood,0.0
391349,Q0,D820419,99,-5.60146,IndriQueryLikelihood,0.0
391349,Q0,D1050548,100,-5.60586,IndriQueryLikelihood,0.0
332254,Q0,D1796732,1,-5.7411,IndriQueryLikelihood,1.0
332254,Q0,D2365442,2,-5.87892,IndriQueryLikelihood,1.0
332254,Q0,D1236946,3,-5.88039,IndriQueryLikelihood,1.0
332254,Q0,D2166999,4,-6.17717,IndriQueryLikelihood,1.0
332254,Q0,D3343305,5,-6.23613,IndriQueryLikelihood,1.0
332254,Q0,D2428187,6,-6.25248,IndriQueryLikelihood,1.0
332254,Q0,D357392,7,-6.26199,IndriQueryLikelihood,1.0
332254,Q0,D234168,8,-6.26612,IndriQueryLikelihood,1.0
332254,Q0,D2725918,9,-6.28588,IndriQueryLikelihood,1.0
332254,Q0,D1136868,10,-6.31845,IndriQueryLikelihood,1.0
332254,Q0,D128401,91,-6.83807,IndriQueryLikelihood,0.0
332254,Q0,D737145,92,-6.84614,IndriQueryLikelihood,0.0
332254,Q0,D1086571,93,-6.85314,IndriQueryLikelihood,0.0
332254,Q0,D413501,94,-6.85472,IndriQueryLikelihood,0.0
332254,Q0,D225757,95,-6.85643,IndriQueryLikelihood,0.0
332254,Q0,D1236947,96,-6.86188,IndriQueryLikelihood,0.0
332254,Q0,D1058740,97,-6.86268,IndriQueryLikelihood,0.0
332254,Q0,D1508638,98,-6.86403,IndriQueryLikelihood,0.0
332254,Q0,D3511737,99,-6.86453,IndriQueryLikelihood,0.0
332254,Q0,D2753888,100,-6.86625,IndriQueryLikelihood,0.0
429261,Q0,D2795939,1,-5.69539,IndriQueryLikelihood,1.0
429261,Q0,D570809,2,-5.69601,IndriQueryLikelihood,1.0
429261,Q0,D506390,3,-5.74205,IndriQueryLikelihood,1.0
429261,Q0,D3381491,4,-5.75054,IndriQueryLikelihood,1.0
429261,Q0,D2191953,5,-5.79443,IndriQueryLikelihood,1.0
429261,Q0,D1328601,6,-5.79486,IndriQueryLikelihood,1.0
429261,Q0,D506387,7,-5.83903,IndriQueryLikelihood,1.0
429261,Q0,D3108109,8,-5.87529,IndriQueryLikelihood,1.0
429261,Q0,D2231869,9,-5.88184,IndriQueryLikelihood,1.0
429261,Q0,D361907,10,-5.91097,IndriQueryLikelihood,1.0
429261,Q0,D2469784,91,-6.53393,IndriQueryLikelihood,0.0
429261,Q0,D1361487,92,-6.5346,IndriQueryLikelihood,0.0
429261,Q0,D1080092,93,-6.53795,IndriQueryLikelihood,0.0
429261,Q0,D2408043,94,-6.5508,IndriQueryLikelihood,0.0
429261,Q0,D1627341,95,-6.55089,IndriQueryLikelihood,0.0
429261,Q0,D204937,96,-6.55149,IndriQueryLikelihood,0.0
429261,Q0,D2392292,97,-6.55253,IndriQueryLikelihood,0.0
429261,Q0,D1043510,98,-6.5543,IndriQueryLikelihood,0.0
429261,Q0,D1258965,99,-6.55609,IndriQueryLikelihood,0.0
429261,Q0,D2246678,100,-6.56403,IndriQueryLikelihood,0.0
279557,Q0,D2303214,1,-4.57068,IndriQueryLikelihood,1.0
279557,Q0,D1805737,2,-4.71859,IndriQueryLikelihood,1.0
279557,Q0,D480340,3,-4.7259,IndriQueryLikelihood,1.0
279557,Q0,D3389932,4,-4.72841,IndriQueryLikelihood,1.0
279557,Q0,D2234263,5,-4.73434,IndriQueryLikelihood,1.0
279557,Q0,D274324,6,-4.74227,IndriQueryLikelihood,1.0
279557,Q0,D1637945,7,-4.75568,IndriQueryLikelihood,1.0
279557,Q0,D958387,8,-4.77639,IndriQueryLikelihood,1.0
279557,Q0,D1474826,9,-4.79929,IndriQueryLikelihood,1.0
279557,Q0,D3234568,10,-4.81671,IndriQueryLikelihood,1.0
279557,Q0,D3271657,91,-5.27828,IndriQueryLikelihood,0.0
279557,Q0,D2934751,92,-5.27987,IndriQueryLikelihood,0.0
279557,Q0,D355113,93,-5.28097,IndriQueryLikelihood,0.0
279557,Q0,D9867,94,-5.28612,IndriQueryLikelihood,0.0
279557,Q0,D850471,95,-5.28941,IndriQueryLikelihood,0.0
279557,Q0,D457787,96,-5.29077,IndriQueryLikelihood,0.0
279557,Q0,D2945553,97,-5.29131,IndriQueryLikelihood,0.0
279557,Q0,D958385,98,-5.29144,IndriQueryLikelihood,0.0
279557,Q0,D829157,99,-5.29313,IndriQueryLikelihood,0.0
279557,Q0,D178887,100,-5.29344,IndriQueryLikelihood,0.0
285094,Q0,D645143,1,-4.86282,IndriQueryLikelihood,1.0
285094,Q0,D749272,2,-5.25793,IndriQueryLikelihood,1.0
285094,Q0,D1549569,3,-5.26522,IndriQueryLikelihood,1.0
285094,Q0,D3027530,4,-5.2812,IndriQueryLikelihood,1.0
285094,Q0,D273019,5,-5.3042,IndriQueryLikelihood,1.0
285094,Q0,D2066844,6,-5.37431,IndriQueryLikelihood,1.0
285094,Q0,D2909267,7,-5.38577,IndriQueryLikelihood,1.0
285094,Q0,D1234559,8,-5.39065,IndriQueryLikelihood,1.0
285094,Q0,D847611,9,-5.39309,IndriQueryLikelihood,1.0
285094,Q0,D2653512,10,-5.4166,IndriQueryLikelihood,1.0
285094,Q0,D2669197,91,-5.65961,IndriQueryLikelihood,0.0
285094,Q0,D2454365,92,-5.65979,IndriQueryLikelihood,0.0
285094,Q0,D3302476,93,-5.66033,IndriQueryLikelihood,0.0
285094,Q0,D61182,94,-5.6619,IndriQueryLikelihood,0.0
285094,Q0,D2017078,95,-5.66295,IndriQueryLikelihood,0.0
285094,Q0,D1334928,96,-5.6654,IndriQueryLikelihood,0.0
285094,Q0,D1612684,97,-5.66556,IndriQueryLikelihood,0.0
285094,Q0,D3452851,98,-5.67248,IndriQueryLikelihood,0.0
285094,Q0,D2755654,99,-5.67339,IndriQueryLikelihood,0.0
285094,Q0,D2834386,100,-5.67407,IndriQueryLikelihood,0.0
324302,Q0,D645519,1,-5.54609,IndriQueryLikelihood,1.0
324302,Q0,D2804430,2,-5.55737,IndriQueryLikelihood,1.0
324302,Q0,D990571,3,-5.63663,IndriQueryLikelihood,1.0
324302,Q0,D2917444,4,-5.66857,IndriQueryLikelihood,1.0
324302,Q0,D689803,5,-5.67017,IndriQueryLikelihood,1.0
324302,Q0,D1437537,6,-5.68595,IndriQueryLikelihood,1.0
324302,Q0,D2370308,7,-5.71002,IndriQueryLikelihood,1.0
324302,Q0,D2922674,8,-5.73133,IndriQueryLikelihood,1.0
324302,Q0,D1316896,9,-5.73677,IndriQueryLikelihood,1.0
324302,Q0,D645522,10,-5.79091,IndriQueryLikelihood,1.0
324302,Q0,D373872,91,-6.05358,IndriQueryLikelihood,0.0
324302,Q0,D2454042,92,-6.05524,IndriQueryLikelihood,0.0
324302,Q0,D1683980,93,-6.05866,IndriQueryLikelihood,0.0
324302,Q0,D1190583,94,-6.05983,IndriQueryLikelihood,0.0
324302,Q0,D1321247,95,-6.06105,IndriQueryLikelihood,0.0
324302,Q0,D171651,96,-6.06139,IndriQueryLikelihood,0.0
324302,Q0,D3427384,97,-6.06162,IndriQueryLikelihood,0.0
324302,Q0,D2251910,98,-6.06169,IndriQueryLikelihood,0.0
324302,Q0,D3001617,99,-6.06203,IndriQueryLikelihood,0.0
324302,Q0,D3283774,100,-6.06355,IndriQueryLikelihood,0.0
569121,Q0,D175138,1,-5.15927,IndriQueryLikelihood,1.0
569121,Q0,D2576788,2,-5.29058,IndriQueryLikelihood,1.0
569121,Q0,D2192913,3,-5.31433,IndriQueryLikelihood,1.0
569121,Q0,D3324497,4,-5.33543,IndriQueryLikelihood,1.0
569121,Q0,D2678842,5,-5.33716,IndriQueryLikelihood,1.0
569121,Q0,D1512047,6,-5.33848,IndriQueryLikelihood,1.0
569121,Q0,D137745,7,-5.33897,IndriQueryLikelihood,1.0
569121,Q0,D1701166,8,-5.34185,IndriQueryLikelihood,1.0
569121,Q0,D878559,9,-5.34703,IndriQueryLikelihood,1.0
569121,Q0,D2390885,10,-5.36203,IndriQueryLikelihood,1.0
569121,Q0,D2591239,91,-5.49372,IndriQueryLikelihood,0.0
569121,Q0,D3143464,92,-5.49375,IndriQueryLikelihood,0.0
569121,Q0,D2277529,93,-5.49457,IndriQueryLikelihood,0.0
569121,Q0,D3426415,94,-5.49485,IndriQueryLikelihood,0.0
569121,Q0,D1279048,95,-5.49491,IndriQueryLikelihood,0.0
569121,Q0,D3035616,96,-5.49516,IndriQueryLikelihood,0.0
569121,Q0,D1792147,97,-5.49666,IndriQueryLikelihood,0.0
569121,Q0,D535031,98,-5.49701,IndriQueryLikelihood,0.0
569121,Q0,D108633,99,-5.49867,IndriQueryLikelihood,0.0
569121,Q0,D2562030,100,-5.49875,IndriQueryLikelihood,0.0
1163315,Q0,D646485,1,-5.2274,IndriQueryLikelihood,1.0
1163315,Q0,D1729938,2,-5.43922,IndriQueryLikelihood,1.0
1163315,Q0,D796104,3,-5.54834,IndriQueryLikelihood,1.0
1163315,Q0,D1590071,4,-5.64756,IndriQueryLikelihood,1.0
1163315,Q0,D1318806,5,-5.65751,IndriQueryLikelihood,1.0
